title,subtitle,id,type,slug,url,status,date,is_premium,tier_pricing,author/id,author/slug,author/name,categories/0/id,categories/0/title,categories/0/slug,categories/0/description,categories/0/parent,tags/0/title,tags/0/slug,tags/1/title,tags/1/slug,tags/2/title,tags/2/slug,tags/3/title,tags/3/slug,tags/4/title,tags/4/slug,image/url,image/slug,image/title,image/description,image/caption,image/mime_type,image/meta/full/url,image/meta/full/width,image/meta/full/height,image/meta/thumbnail/url,image/meta/thumbnail/width,image/meta/thumbnail/height,image/meta/medium/url,image/meta/medium/width,image/meta/medium/height,image/meta/post-thumbnail/url,image/meta/post-thumbnail/width,image/meta/post-thumbnail/height,tags/5/title,tags/5/slug,tags/6/title,tags/6/slug,tags/7/title,tags/7/slug,tags/8/title,tags/8/slug,tags/9/title,tags/9/slug,tags/10/title,tags/10/slug,tags/11/title,tags/11/slug,categories/1/id,categories/1/title,categories/1/slug,categories/1/description,categories/1/parent,tags/12/title,tags/12/slug,tags/13/title,tags/13/slug,tags/14/title,tags/14/slug,tags/15/title,tags/15/slug,tags/16/title,tags/16/slug,tags/17/title,tags/17/slug,tags/18/title,tags/18/slug,tags/19/title,tags/19/slug,tags/20/title,tags/20/slug
"WeBuy Mengonfirmasi Telah Akuisisi Chilibeli, Akan Jadi ""WeBuy Indonesia""",WeBuy telah beroperasi di Indonesia sejak September 2021,442427,post,webuy-akuisisi-chilibeli,https://dailysocial.id/post/webuy-akuisisi-chilibeli,publish,2022-03-16 11:44:37+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,Social Commerce,social-commerce,acquisition,acquisition,Mdi Ventures,mdi-ventures,M&amp;A,ma,Kenneth Li,kenneth-li,https://cms.dailysocial.id/wp-content/uploads/2022/03/Chilibeli-2.png,chilibeli-2,Chilibeli sempat diberitakan menutup kegiatan operasionalnya sejak Februari lalu / Chilibeli,,Chilibeli sempat diberitakan menutup kegiatan operasionalnya sejak Februari lalu / Chilibeli,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/Chilibeli-2.png,870,470,https://cms.dailysocial.id/wp-content/uploads/Chilibeli-2-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/Chilibeli-2-300x162.png,300,162,https://cms.dailysocial.id/wp-content/uploads/Chilibeli-2-825x470.png,825,470,Chilibeli,chilibeli,WEBUY,webuy,WeBuy akuisisi Chilibeli,webuy-akuisisi-chilibeli,Startup social commerce,startup-social-commerce,Vincent Xue,vincent-xue,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Key Performance Index (KPI), Pengukur Kinerja dalam Bisnis",Mengukur kinerja finansial dan non-finansial perusahaan menggunakan Key Performance Index.,449435,post,key-performance-index,https://dailysocial.id/post/key-performance-index,publish,2022-03-16 10:45:00+00:00,false,,65469,arnetta,Arnetta,79529,MSME Tutorial,bisnis-2,,0,keuangan,keuangan,finansial,finansial,bisnis,bisnis,Perusahaan,perusahaan,performa,performa,https://trikinet.com/wp-content/uploads/2022/03/key-performance-index.png,key-performance-index-2,key performance index,key performance index,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/key-performance-index.png,1000,620,https://cms.dailysocial.id/wp-content/uploads/key-performance-index-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/key-performance-index-300x186.png,300,186,https://cms.dailysocial.id/wp-content/uploads/key-performance-index-850x560.png,850,560,key performance index,key-performance-index,laba bersih,laba-bersih,laba kotor,laba-kotor,key performance indicator,key-performance-indicator,kinerja,kinerja,,,,,,,,,,,,,,,,,,,,,,,,,,,
Menghitung Harga Pokok Produksi sebagai Tolak Ukur Penjualan,Cara lengkap menghitung harga pokok produksi untuk menentukan harga pokok penjualan (HPP).,449429,post,cara-menghitung-harga-pokok-produksi,https://dailysocial.id/post/cara-menghitung-harga-pokok-produksi,publish,2022-03-16 09:27:00+00:00,false,,65469,arnetta,Arnetta,79529,MSME Tutorial,bisnis-2,,0,keuangan,keuangan,bisnis,bisnis,usaha,usaha,harga pokok penjualan,harga-pokok-penjualan,harga pokok produksi,harga-pokok-produksi,https://trikinet.com/wp-content/uploads/2022/03/cara-menghitung-harga-pokok-produksi-5.png,cara-menghitung-harga-pokok-produksi-5-2,cara menghitung harga pokok produksi,cara menghitung harga pokok produksi,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/cara-menghitung-harga-pokok-produksi-5.png,1000,620,https://cms.dailysocial.id/wp-content/uploads/cara-menghitung-harga-pokok-produksi-5-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/cara-menghitung-harga-pokok-produksi-5-300x186.png,300,186,https://cms.dailysocial.id/wp-content/uploads/cara-menghitung-harga-pokok-produksi-5-850x560.png,850,560,HPP,hpp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GoTo Incar 15,2 Triliun Rupiah dari IPO, Dipakai untuk Perkuat Ekosistem ""Hyperlocal""",Induk usaha Gojek dan Tokopedia memulai penawaran saham perdana alias IPO dengan melepas 48-52 miliar lembar saham,442309,post,goto-incar-152-triliun-rupiah-dari-ipo-dipakai-untuk-perkuat-ekosistem-hyperlocal,https://dailysocial.id/post/goto-incar-152-triliun-rupiah-dari-ipo-dipakai-untuk-perkuat-ekosistem-hyperlocal,publish,2022-03-15 17:33:32+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,tokopedia,tokopedia,e-commerce,e-commerce,ipo,ipo,GoJek,gojek,william tanuwijaya,william-tanuwijaya,https://cms.dailysocial.id/wp-content/uploads/2022/03/GoTo-15.jpg,goto-15,Jajaran eksekutif GoTo saat melakukan public expose / GoTo,,Jajaran eksekutif GoTo saat melakukan public expose / GoTo,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/GoTo-15.jpg,1620,1080,https://cms.dailysocial.id/wp-content/uploads/GoTo-15-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/GoTo-15-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/GoTo-15-825x510.jpg,825,510,Kevin Aluwi,kevin-aluwi,fintech,fintech,penawaran saham perdana,penawaran-saham-perdana,Andre Soelistyo,andre-soelistyo,ride hailing,ride-hailing,gopay,gopay,Goto,goto,,,,,,GoTo IPO,goto-ipo,,,,,,,,,,,,,,,,
"CantikID Kembangkan Solusi ""Telebeauty"", Bangun Ekosistem Layanan Kecantikan di Aplikasi",Telebeauty menghubungkan klinik kecantikan dan perawatan dengan pelanggan melalui layanan konsultasi online,434861,post,cantikid-kembangkan-solusi-telebeauty-bangun-ekosistem-layanan-kecantikan-di-aplikasi,https://dailysocial.id/post/cantikid-kembangkan-solusi-telebeauty-bangun-ekosistem-layanan-kecantikan-di-aplikasi,publish,2022-03-15 15:00:50+00:00,false,,4877,kristin,Kristin Siagian,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,STARTUP NEWS,startup-news,Telemedicine,telemedicine,beauty tech,beauty-tech,Beautytech,beautytech,telekonsultasi,telekonsultasi,https://cms.dailysocial.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-02-21-at-3.36.51-PM.jpeg,whatsapp-image-2022-02-21-at-3-36-51-pm,Tim awal CantikID / CantikID,,Tim awal CantikID / CantikID,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-02-21-at-3.36.51-PM.jpeg,1280,960,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-02-21-at-3.36.51-PM-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-02-21-at-3.36.51-PM-300x225.jpeg,300,225,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-02-21-at-3.36.51-PM-825x510.jpeg,825,510,CantikID,cantikid,telebeauty,telebeauty,Yunus Sapang,yunus-sapang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Induk Kredivo Batal Merger dengan Perusahaan SPAC, Tunda Rencana Go-Public","Sebagai ganti, Victory Park Capital akan memimpin pendanaan Kredivo dengan nilai sebesar $145 juta",442123,post,finaccel-kredivo-batal-spac-go-public,https://dailysocial.id/post/finaccel-kredivo-batal-spac-go-public,publish,2022-03-15 11:39:16+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,go public,go-public,Kredivo,kredivo,FinAccel,finaccel,SPAC,spac,victory park capital,victory-park-capital,https://cms.dailysocial.id/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-10.39.45.png,screen-shot-2022-03-15-at-10-39-45,FinAccel tengah mempertimbangkan opsi alternatif lain untuk merealisasikan rencana IPO,,FinAccel tengah mempertimbangkan opsi alternatif lain untuk merealisasikan rencana IPO,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-10.39.45.png,1366,768,https://cms.dailysocial.id/wp-content/uploads/Screen-Shot-2022-03-15-at-10.39.45-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/Screen-Shot-2022-03-15-at-10.39.45-300x169.png,300,169,https://cms.dailysocial.id/wp-content/uploads/Screen-Shot-2022-03-15-at-10.39.45-825x510.png,825,510,Perusahaan SPAC,perusahaan-spac,VPCB,vpcb,Kredivo IPO,kredivo-ipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Melalui Rangkaian Program Akselerasi, Sequoia Capital Ingin Dukung Ekosistem Startup Indonesia",Wawancara DailySocial.id dengan Managing Director Sequoia Capital Abheek Anand,439425,post,melalui-rangkaian-program-akselerasi-sequoia-capital-ingin-dukung-ekosistem-startup-indonesia,https://dailysocial.id/post/melalui-rangkaian-program-akselerasi-sequoia-capital-ingin-dukung-ekosistem-startup-indonesia,publish,2022-03-15 10:32:40+00:00,false,,52,yenny,Yenny Yusra,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,Startup,startup,accelerator,accelerator,Sequoia Capital,sequoia-capital,sequoia capital india,sequoia-capital-india,Abheek Anand,abheek-anand,https://cms.dailysocial.id/wp-content/uploads/2022/03/Abheek22-1.jpg,abheek22-1,Managing Director Sequoia Capital Abheek Anand / Sequoia,Managing Director Sequoia Capital Abheek Anand / Sequoia,Managing Director Sequoia Capital Abheek Anand / Sequoia,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/Abheek22-1.jpg,843,562,https://cms.dailysocial.id/wp-content/uploads/Abheek22-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Abheek22-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/Abheek22-1-825x510.jpg,825,510,Sequoia Surge,sequoia-surge,sribuu,sribuu,lummo,lummo,sequoia spark,sequoia-spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Induk Perusahaan Rumah.com Segera Melantai di Bursa Saham New York,Direncanakan bisa go-public pada 18 Maret 2022 mendatang; tengah merampungkan proses peleburan dengan Bridgetown 2 Holdings,440885,post,induk-perusahaan-rumah-com-segera-melantai-di-bursa-saham-new-york,https://dailysocial.id/post/induk-perusahaan-rumah-com-segera-melantai-di-bursa-saham-new-york,publish,2022-03-14 19:44:10+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,go public,go-public,Rumah.com,rumah-com,PropertyGuru,propertyguru,ipo,ipo,startup IPO,startup-ipo,https://cms.dailysocial.id/wp-content/uploads/2020/09/9c2d5654912b304b0c1b7c82e0f90c19_Di-Indonesia-PropertyGuru-mengoperasikan-bisnis-Rumah.com-dan-RumahDijual.com-Prop.jpg,di-indonesia-propertyguru-mengoperasikan-bisnis-rumah-com-dan-rumahdijual-com-prop,"Di Indonesia, PropertyGuru mengoperasikan bisnis Rumah.com dan RumahDijual.com",,"Di Indonesia, PropertyGuru mengoperasikan bisnis Rumah.com dan RumahDijual.com",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2020/09/9c2d5654912b304b0c1b7c82e0f90c19_Di-Indonesia-PropertyGuru-mengoperasikan-bisnis-Rumah.com-dan-RumahDijual.com-Prop.jpg,648,359,https://cms.dailysocial.id/wp-content/uploads/9c2d5654912b304b0c1b7c82e0f90c19_Di-Indonesia-PropertyGuru-mengoperasikan-bisnis-Rumah.com-dan-RumahDijual.com-Prop-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/9c2d5654912b304b0c1b7c82e0f90c19_Di-Indonesia-PropertyGuru-mengoperasikan-bisnis-Rumah.com-dan-RumahDijual.com-Prop-300x166.jpg,300,166,,,,proptech,proptech,Hari Krishnan,hari-krishnan,SPAC,spac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mekari Flex Hadirkan Fitur ""Earned Wage Access"", Mudahkan Pencairan Gaji Lebih Awal","Porsi EWA dapat digunakan untuk membayar pulsa, paket data, tagihan listrik langsung dari aplikasi ",439517,post,mekari-flex-hadirkan-fitur-earned-wage-access-mudahkan-pencairan-gaji-lebih-awal,https://dailysocial.id/post/mekari-flex-hadirkan-fitur-earned-wage-access-mudahkan-pencairan-gaji-lebih-awal,publish,2022-03-14 18:42:06+00:00,false,,52,yenny,Yenny Yusra,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,Startup,startup,SaaS,saas,Suwandi Soh,suwandi-soh,HRtech,hrtech,Mekari,mekari,https://cms.dailysocial.id/wp-content/uploads/2022/03/mek12-1.jpg,mek12-1,Mekari Flex kini sudah bisa digunakan pengguna melalui aplikasi / Mekari,,Mekari Flex kini sudah bisa digunakan pengguna melalui aplikasi / Mekari,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/mek12-1.jpg,1000,562,https://cms.dailysocial.id/wp-content/uploads/mek12-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/mek12-1-300x169.jpg,300,169,https://cms.dailysocial.id/wp-content/uploads/mek12-1-825x510.jpg,825,510,Mekari Flex,mekari-flex,earned wage access,earned-wage-access,EWA,ewa,Jansen Jumino,jansen-jumino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pahami Istilah Cut Loss, Strategi Trading dan Investasi Saham",,449401,post,pahami-istilah-cut-loss-strategi-trading-dan-investasi-saham,https://dailysocial.id/post/pahami-istilah-cut-loss-strategi-trading-dan-investasi-saham,publish,2022-03-14 13:41:15+00:00,false,,65477,alfida,Alfida Febrianna,79543,Digital Marketing,digital-marketing,,0,Investasi,investasi,investor,investor,saham,saham,finansial,finansial,Trading,trading,https://trikinet.com/wp-content/uploads/2022/03/coins-stacks-red-graph-down-arrow-purple-background-investment-exchange-dropping-finance-business-economics-education-cost-reduction-saving-concept-3d-render-illustration_598821-653.jpg,coins-stacks-red-graph-down-arrow-purple-background-investment-exchange-dropping-finance-business-economics-education-cost-reduction-saving-concept-3d-render-illustration_598821-653,strategi cut loss,strategi cut loss,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/coins-stacks-red-graph-down-arrow-purple-background-investment-exchange-dropping-finance-business-economics-education-cost-reduction-saving-concept-3d-render-illustration_598821-653.jpg,740,444,https://cms.dailysocial.id/wp-content/uploads/coins-stacks-red-graph-down-arrow-purple-background-investment-exchange-dropping-finance-business-economics-education-cost-reduction-saving-concept-3d-render-illustration_598821-653-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/coins-stacks-red-graph-down-arrow-purple-background-investment-exchange-dropping-finance-business-economics-education-cost-reduction-saving-concept-3d-render-illustration_598821-653-300x180.jpg,300,180,,,,trader,trader,cut loss,cut-loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traveloka Masuki Layanan Online Grocery,"Memampukan pengguna Traveloka untuk membeli kebutuhan sehari-hari, seperti produk segar dan makanan beku",439491,post,traveloka-mart-online-grocery,https://dailysocial.id/post/traveloka-mart-online-grocery,publish,2022-03-14 13:39:16+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,Traveloka,traveloka,online grocery,online-grocery,ota,ota,e-grocery,e-grocery,superapp,superapp,https://cms.dailysocial.id/wp-content/uploads/2022/03/Traveloka-Lifestyle-Superapp.jpeg,traveloka-lifestyle-superapp,"Traveloka berupaya memperkuat posisinya dengan bertransformasi menjadi ""Lifestyle Superapp""","Traveloka berupaya memperkuat posisinya dengan bertransformasi menjadi ""Lifestyle Superapp""","Traveloka berupaya memperkuat posisinya dengan bertransformasi menjadi ""Lifestyle Superapp""",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/Traveloka-Lifestyle-Superapp.jpeg,1080,659,https://cms.dailysocial.id/wp-content/uploads/Traveloka-Lifestyle-Superapp-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/Traveloka-Lifestyle-Superapp-300x183.jpeg,300,183,https://cms.dailysocial.id/wp-content/uploads/Traveloka-Lifestyle-Superapp-825x510.jpeg,825,510,lifestyle superapp,lifestyle-superapp,quick commerce,quick-commerce,Traveloka Mart,traveloka-mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Video] Dukungan Lummo untuk Pelaku Usaha dan Brand,Pendekatan D2C Lummo mendorong potensi bagi UMKM di tengah persaingan bisnis online yang menantang,439333,post,video-dukungan-lummo-untuk-pelaku-usaha-dan-brand,https://dailysocial.id/post/video-dukungan-lummo-untuk-pelaku-usaha-dan-brand,publish,2022-03-14 12:34:35+00:00,false,,53451,ranny,Ranny Virginia Utami,15,Video,video,Video informasi yang berisi wawancara dengan pelaku industri teknologi dan kunjungan ke kantor-kantor perusahaan teknologi di Indonesia,30123,SME,sme,DScussion,dscussion,BukuKas,bukukas,Lorenzo Peracchione,lorenzo-peracchione,lummo,lummo,https://cms.dailysocial.id/wp-content/uploads/2022/03/DSCUSS-13-1.png,dscuss-13-1,DailySocial mewawancarai Lorenzo Peracchione dari Lummo / DailySocial,DailySocial mewawancarai Lorenzo Peracchione dari Lummo / DailySocial,DailySocial mewawancarai Lorenzo Peracchione dari Lummo / DailySocial,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/DSCUSS-13-1.png,1980,1080,https://cms.dailysocial.id/wp-content/uploads/DSCUSS-13-1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/DSCUSS-13-1-300x164.png,300,164,https://cms.dailysocial.id/wp-content/uploads/DSCUSS-13-1-825x510.png,825,510,LummoShop,lummoshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sempat Alami Kesulitan Bisnis, Infokost Kini Diakuisisi Rukita",Kedua platform masih akan melancarkan bisnis secara terpisah; listing properti Rukita akan terintegrasi dengan Infokost,439481,post,sempat-alami-kesulitan-bisnis-infokost-kini-diakuisisi-rukita,https://dailysocial.id/post/sempat-alami-kesulitan-bisnis-infokost-kini-diakuisisi-rukita,publish,2022-03-14 12:30:36+00:00,false,,52,yenny,Yenny Yusra,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,acquisition,acquisition,Infokost,infokost,M&amp;A,ma,proptech,proptech,Indekos,indekos,https://cms.dailysocial.id/wp-content/uploads/2022/03/Infokost-Homepage-Desktop-Young-Professional-1.jpg,infokost-homepage-desktop-young-professional-1,Platform Infokost kini menjadi sister company Rukita / Rukita,,Platform Infokost kini menjadi sister company Rukita / Rukita,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/Infokost-Homepage-Desktop-Young-Professional-1-scaled.jpg,2560,1707,https://cms.dailysocial.id/wp-content/uploads/Infokost-Homepage-Desktop-Young-Professional-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Infokost-Homepage-Desktop-Young-Professional-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/Infokost-Homepage-Desktop-Young-Professional-1-825x510.jpg,825,510,Rukita,rukita,Xu-Zonne Ho,xu-zonne-ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cara Mengurus Izin Edar BPOM untuk Pangan Olahan Secara Online,,449427,post,cara-mengurus-izin-edar-bpom,https://dailysocial.id/post/cara-mengurus-izin-edar-bpom,publish,2022-03-14 10:11:09+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,online,online,bisnis,bisnis,UMKM,umkm,BPOM,bpom,izin edar,izin-edar,https://cms.dailysocial.id/wp-content/uploads/2022/03/bpom-1.png,bpom-2,,,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/bpom-1.png,1000,620,https://cms.dailysocial.id/wp-content/uploads/bpom-1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/bpom-1-300x186.png,300,186,https://cms.dailysocial.id/wp-content/uploads/bpom-1-825x510.png,825,510,pangan olahan,pangan-olahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solusi Membangun Bisnis Online Bersama Komerce, Bisa Hire Talent Terlatih", Menggunakan Layanan Jasa dari Komerce untuk Membangun Bisnis Online.,449421,post,komerce,https://dailysocial.id/post/komerce,publish,2022-03-13 13:16:39+00:00,false,,65469,arnetta,Arnetta,79575,Insights,insights,,0,e-commerce,e-commerce,UKM,ukm,partner,partner,UMKM,umkm,Digitalisasi UMKM,digitalisasi-umkm,https://trikinet.com/wp-content/uploads/2022/03/Komerce-2.png,komerce-2,Komerce,Komerce,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/Komerce-2.png,1000,620,https://cms.dailysocial.id/wp-content/uploads/Komerce-2-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/Komerce-2-300x186.png,300,186,https://cms.dailysocial.id/wp-content/uploads/Komerce-2-850x560.png,850,560,komerce,komerce,bisis online,bisis-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cara Urus Izin Produksi Pangan Industri Rumah Tangga (PIRT), Ikuti Langkahnya!",,449419,post,cara-urus-izin-produksi-pirt,https://dailysocial.id/post/cara-urus-izin-produksi-pirt,publish,2022-03-13 13:13:08+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,bisnis,bisnis,UMKM,umkm,pangan,pangan,izin usaha,izin-usaha,OSS,oss,https://trikinet.com/wp-content/uploads/2022/03/png_20220310_140006_0000.png,png_20220310_140006_0000,png,png,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/03/png_20220310_140006_0000.png,1000,620,https://cms.dailysocial.id/wp-content/uploads/png_20220310_140006_0000-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/png_20220310_140006_0000-300x186.png,300,186,https://cms.dailysocial.id/wp-content/uploads/png_20220310_140006_0000-850x560.png,850,560,PIRT,pirt,produksi pangan,produksi-pangan,SPP-IRT,spp-irt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indosat Ooredoo Hutchison Menggandeng Maucash Hadirkan Layanan Pinjaman Digital,Layanan fintech lending tersebut kini bisa diakses pengguna lewat aplikasi Bima+ besutan Tri,439367,post,tri-pinjaman-digital-maucash,https://dailysocial.id/post/tri-pinjaman-digital-maucash,publish,2022-03-11 19:07:40+00:00,false,,6676,caitsena,Corry Anestia,74218,CORPORATE,corporate,,30123,telecom,telecom,Tri,tri,Pinjaman Online,pinjaman-online,IM3,im3,Indra Suryawan,indra-suryawan,https://cms.dailysocial.id/wp-content/uploads/2022/03/bima-1-2.jpg,bima-1-2-2,"Indosat tengah mempersiapkan ""use case"" produk lain untuk memperkuat ekosistem Bima+",,"Indosat tengah mempersiapkan ""use case"" produk lain untuk memperkuat ekosistem Bima+",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/bima-1-2.jpg,1800,1200,https://cms.dailysocial.id/wp-content/uploads/bima-1-2-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/bima-1-2-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/bima-1-2-825x510.jpg,825,510,fintech lending,fintech-lending,Merger Indosat-Tri,merger-indosat-tri,Maucash,maucash,Indosat Ooredoo Hutchison,indosat-ooredoo-hutchison,Pinjaman digital,pinjaman-digital,Steve Saerang,steve-saerang,Ritesh Kumar Singh,ritesh-kumar-singh,,,,,,Bima Kredit,bima-kredit,UCan,ucan,,,,,,,,,,,,,,
Dampak Layanan Fintech untuk Masyarakat dan Pelaku UMKM di Indonesia,Rangkuman sesi #SelasaStartup bersama Editor in Chief DailySocial.id Amir Karimuddin,436753,post,dampak-layanan-fintech-untuk-masyarakat-dan-pelaku-umkm-di-indonesia,https://dailysocial.id/post/dampak-layanan-fintech-untuk-masyarakat-dan-pelaku-umkm-di-indonesia,publish,2022-03-11 14:44:08+00:00,false,,52,yenny,Yenny Yusra,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,open API,open-api,amir karimuddin,amir-karimuddin,fintech,fintech,#SelasaStartup,selasastartup,layanan fintech,layanan-fintech,https://cms.dailysocial.id/wp-content/uploads/2022/03/52b1fa4e621dc8f4deb55c1389cd7192_ss12-1.jpg,ss12-1,Editor in Chief DailySocial.id Amir Karimuddin,,Editor in Chief DailySocial.id Amir Karimuddin,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/03/52b1fa4e621dc8f4deb55c1389cd7192_ss12-1.jpg,1000,563,https://cms.dailysocial.id/wp-content/uploads/52b1fa4e621dc8f4deb55c1389cd7192_ss12-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/52b1fa4e621dc8f4deb55c1389cd7192_ss12-1-300x169.jpg,300,169,https://cms.dailysocial.id/wp-content/uploads/52b1fa4e621dc8f4deb55c1389cd7192_ss12-1-825x510.jpg,825,510,fintech enabler,fintech-enabler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
